"DESCRIPCIONG1","DESCRIPCIONG2","DESCRIPCIONG3","DESCRIPCIONG4","DESCRIPCIONG5","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL20","CODIGOG1","CODIGOG2","CODIGOG3","CODIGOG4","CODIGOG5"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Mobiliarios","0","500","500","0","0","0","0","500","500","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530403 2400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Mobiliarios","653.41","9346.59","10000","0","0","0","0","10000","10000","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 531403 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Mobiliarios","0","3115.16","3115.16","0","0","0","0","3115.16","3115.16","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 531403 2100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Mobiliarios","0","4000","4000","0","4000","4000","4000","0","0","0","100","10 00 000","10","10 00 000 001 000"," 530000"," 531403 2200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","6890.12","-690.12","6200","0","2655.42","2655.42","2655.42","3544.58","3544.58","0","42.83","10 00 000","10","10 00 000 001 000"," 530000"," 530101 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","1685.64","1685.64","952.72","732.92","732.92","732.92","952.72","952.72","0","43.48","10 00 000","10","10 00 000 001 000"," 530000"," 530101 0100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","767.56","767.56","0","767.56","355.41","355.41","0","412.15","0","46.3","10 00 000","10","10 00 000 001 000"," 530000"," 530101 0200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","1980","1980","1373.35","606.65","606.65","606.65","1373.35","1373.35","0","30.64","10 00 000","10","10 00 000 001 000"," 530000"," 530101 0300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","600","600","74.44","525.56","525.56","525.56","74.44","74.44","0","87.59","10 00 000","10","10 00 000 001 000"," 530000"," 530101 0400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","16.07","16.07","0","0","0","0","16.07","16.07","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530101 0500 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","2950","2950","1782.5","1167.5","1167.5","1167.5","1782.5","1782.5","0","39.58","10 00 000","10","10 00 000 001 000"," 530000"," 530101 0600 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","3600","3600","1854.08","1745.92","1734.91","1734.91","1854.08","1865.09","0","48.19","10 00 000","10","10 00 000 001 000"," 530000"," 530101 0700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","2200","2200","0","1057.46","1057.46","1057.46","1142.54","1142.54","0","48.07","10 00 000","10","10 00 000 001 000"," 530000"," 530101 0800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","9000","9000","0","8745.69","8745.69","8745.69","254.31","254.31","0","97.17","10 00 000","10","10 00 000 001 000"," 530000"," 530101 0900 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","4000","4000","255.06","2866.99","2866.99","2866.99","1133.01","1133.01","0","71.67","10 00 000","10","10 00 000 001 000"," 530000"," 530101 1000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","1149.81","1149.81","0","1149.81","386.8","386.8","0","763.01","0","33.64","10 00 000","10","10 00 000 001 000"," 530000"," 530101 1100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","470.35","470.35","0","100.67","100.67","100.67","369.68","369.68","0","21.4","10 00 000","10","10 00 000 001 000"," 530000"," 530101 1200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","5740","5740","2712.87","3027.13","3027.13","3027.13","2712.87","2712.87","0","52.74","10 00 000","10","10 00 000 001 000"," 530000"," 530101 1300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","900","900","175","105.78","105.78","105.78","794.22","794.22","0","11.75","10 00 000","10","10 00 000 001 000"," 530000"," 530101 1400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","460","460","0","67.01","67.01","67.01","392.99","392.99","0","14.57","10 00 000","10","10 00 000 001 000"," 530000"," 530101 1500 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","1180.4","1180.4","134.4","465.6","465.6","465.6","714.8","714.8","0","39.44","10 00 000","10","10 00 000 001 000"," 530000"," 530101 1600 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","83000","83000","32269.29","50730.71","50730.71","50730.71","32269.29","32269.29","0","61.12","10 00 000","10","10 00 000 001 000"," 530000"," 530101 1700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","5043.02","5043.02","0","2114.05","2114.05","1572.46","2928.97","2928.97","541.59","41.92","10 00 000","10","10 00 000 001 000"," 530000"," 530101 1800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","2400","2400","0","2400","768.86","768.86","0","1631.14","0","32.04","10 00 000","10","10 00 000 001 000"," 530000"," 530101 1900 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","0","0","0","0","0","0","0","0","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530101 2000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","88","88","0","51.9","51.9","51.9","36.1","36.1","0","58.98","10 00 000","10","10 00 000 001 000"," 530000"," 530101 2100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","350","350","0","25.61","25.61","25.61","324.39","324.39","0","7.32","10 00 000","10","10 00 000 001 000"," 530000"," 530101 2200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","96","96","0","96","38.88","32.4","0","57.12","6.48","40.5","10 00 000","10","10 00 000 001 000"," 530000"," 530101 2300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Agua Potable","0","2500","2500","0","0","0","0","2500","2500","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530101 2400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Herramientas","0","600","600","0","0","0","0","600","600","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530406 2100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Herramientas","0","0","0","0","0","0","0","0","0","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530506 2100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Herramientas","0","200","200","200","0","0","0","200","200","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530806 0700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Herramientas","0","169.06","169.06","0","0","0","0","169.06","169.06","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530806 1700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Herramientas","0","0","0","0","0","0","0","0","0","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530806 2000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Herramientas","0","0","0","0","0","0","0","0","0","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530806 2100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Herramientas","0","500","500","397.42","0","0","0","500","500","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530806 2400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Herramientas","0","721.06","721.06","0","721.06","721.06","721.06","0","0","0","100","10 00 000","10","10 00 000 001 000"," 530000"," 531406 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Herramientas","0","500","500","0","0","0","0","500","500","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 531406 1200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Infraestructura","10149.2","1294949.07","1305098.27","0","0","0","0","1305098.27","1305098.27","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530417 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Aseo","43341.73","0","43341.73","4526.15","31582.48","9164.98","9164.98","11759.25","34176.75","0","21.15","10 00 000","10","10 00 000 001 000"," 530000"," 530209 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Aseo","0","44832.59","44832.59","0","42165.92","15799.86","15799.86","2666.67","29032.73","0","35.24","10 00 000","10","10 00 000 001 000"," 530000"," 530209 0800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Aseo","0","13100","13100","0","12762.08","4161.64","3822.08","337.92","8938.36","339.56","31.77","10 00 000","10","10 00 000 001 000"," 530000"," 530209 1000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Aseo","0","2560","2560","1280","1280","1280","1280","1280","1280","0","50","10 00 000","10","10 00 000 001 000"," 530000"," 530209 1400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Aseo","0","700","700","0","700","700","700","0","0","0","100","10 00 000","10","10 00 000 001 000"," 530000"," 530209 1500 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Aseo","0","42000","42000","34020.94","7979.06","7979.06","7979.06","34020.94","34020.94","0","19","10 00 000","10","10 00 000 001 000"," 530000"," 530209 1700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Aseo","0","0","0","0","0","0","0","0","0","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530209 1900 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Servicio de Aseo","0","7200","7200","0","6999","777.66","777.66","201","6422.34","0","10.8","10 00 000","10","10 00 000 001 000"," 530000"," 530209 2300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","14410.36","7189.64","21600","1237.03","7689.77","7689.77","7689.77","13910.23","13910.23","0","35.6","10 00 000","10","10 00 000 001 000"," 530000"," 530104 0000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","8599.44","8599.44","5454.44","3145","3145","3145","5454.44","5454.44","0","36.57","10 00 000","10","10 00 000 001 000"," 530000"," 530104 0100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","1924.62","1924.62","0","1924.62","818.3","818.3","0","1106.32","0","42.52","10 00 000","10","10 00 000 001 000"," 530000"," 530104 0200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","1056","1056","719.9","336.1","336.1","336.1","719.9","719.9","0","31.83","10 00 000","10","10 00 000 001 000"," 530000"," 530104 0300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","960","960","135.39","824.61","824.61","824.61","135.39","135.39","0","85.9","10 00 000","10","10 00 000 001 000"," 530000"," 530104 0400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","2111.85","2111.85","0","644.29","644.29","644.29","1467.56","1467.56","0","30.51","10 00 000","10","10 00 000 001 000"," 530000"," 530104 0500 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","9358","9358","5830.41","3527.59","3527.59","3527.59","5830.41","5830.41","0","37.7","10 00 000","10","10 00 000 001 000"," 530000"," 530104 0600 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","16600","16600","9455.91","7144.09","7144.09","7144.09","9455.91","9455.91","0","43.04","10 00 000","10","10 00 000 001 000"," 530000"," 530104 0700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","15000","15000","0","10220.79","10220.79","10220.79","4779.21","4779.21","0","68.14","10 00 000","10","10 00 000 001 000"," 530000"," 530104 0800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","20200","20200","0","20200","20200","20200","0","0","0","100","10 00 000","10","10 00 000 001 000"," 530000"," 530104 0900 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","3500","3500","344.7","2710.95","2710.95","2366.25","789.05","789.05","344.7","77.46","10 00 000","10","10 00 000 001 000"," 530000"," 530104 1000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","4724.38","4724.38","0","4724.38","0","0","0","4724.38","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530104 1100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","23195.35","23195.35","0","10614.25","10614.25","10614.25","12581.1","12581.1","0","45.76","10 00 000","10","10 00 000 001 000"," 530000"," 530104 1200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","24000","24000","13268.56","10731.44","10701.44","10701.44","13268.56","13298.56","0","44.59","10 00 000","10","10 00 000 001 000"," 530000"," 530104 1300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","1800","1800","0","645.82","645.82","645.82","1154.18","1154.18","0","35.88","10 00 000","10","10 00 000 001 000"," 530000"," 530104 1400 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","2700","2700","0","2700","1190.29","1190.29","0","1509.71","0","44.08","10 00 000","10","10 00 000 001 000"," 530000"," 530104 1500 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","2289.77","2289.77","1047.02","752.98","752.98","752.98","1536.79","1536.79","0","32.88","10 00 000","10","10 00 000 001 000"," 530000"," 530104 1600 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","27000","27000","14384.66","12615.34","12615.34","10780.19","14384.66","14384.66","1835.15","46.72","10 00 000","10","10 00 000 001 000"," 530000"," 530104 1700 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","3946.46","3946.46","0","1711.62","1711.62","1624.2","2234.84","2234.84","87.42","43.37","10 00 000","10","10 00 000 001 000"," 530000"," 530104 1800 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","2400","2400","0","2400","435.03","435.03","0","1964.97","0","18.13","10 00 000","10","10 00 000 001 000"," 530000"," 530104 1900 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","3500","3500","1566.54","1933.46","1933.46","1933.46","1566.54","1566.54","0","55.24","10 00 000","10","10 00 000 001 000"," 530000"," 530104 2000 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","2353.2","2353.2","0","1340.24","1340.24","1340.24","1012.96","1012.96","0","56.95","10 00 000","10","10 00 000 001 000"," 530000"," 530104 2100 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","3000","3000","0","815.6","815.6","815.6","2184.4","2184.4","0","27.19","10 00 000","10","10 00 000 001 000"," 530000"," 530104 2200 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","3120","3120","0","3120","1117.6","928.43","0","2002.4","189.17","35.82","10 00 000","10","10 00 000 001 000"," 530000"," 530104 2300 001"
"SIN PROYECTO","ADMINISTRACION GENERAL DEL INFA","ADMINISTRACION GENERAL DEL INFA","BIENES Y SERVICIOS DE CONSUMO","Energia Electrica","0","5000","5000","2042.12","0","0","0","5000","5000","0","0","10 00 000","10","10 00 000 001 000"," 530000"," 530104 2400 001"
